SUBJECT;LABEL;DICE
117122;Amygdala;0.5026014568158168
117122;GreyMatter;0.4948105866433912
117122;Hippocampus;0.5724969376571465
117122;Thalamus;0.7339127946489251
117122;WhiteMatter;0.6300577455939886
118528;Amygdala;0.576271186440678
118528;GreyMatter;0.5343580445247851
118528;Hippocampus;0.6571285767837061
118528;Thalamus;0.7951747206604513
118528;WhiteMatter;0.6557756634443888
118730;Amygdala;0.6967519402127048
118730;GreyMatter;0.5342725728495125
118730;Hippocampus;0.5797774144205918
118730;Thalamus;0.7865214711321142
118730;WhiteMatter;0.6301734857633067
118932;Amygdala;0.582204747342362
118932;GreyMatter;0.5187056438984323
118932;Hippocampus;0.5977423206338869
118932;Thalamus;0.6931994261119082
118932;WhiteMatter;0.6229102001388223
120111;Amygdala;0.4724087591240876
120111;GreyMatter;0.4811035405787379
120111;Hippocampus;0.50005790387956
120111;Thalamus;0.6790460929399567
120111;WhiteMatter;0.6294811867315544
122317;Amygdala;0.5475495467813797
122317;GreyMatter;0.487394087094515
122317;Hippocampus;0.4897325692454632
122317;Thalamus;0.6311157131762879
122317;WhiteMatter;0.6102562985393271
122620;Amygdala;0.4568582102828678
122620;GreyMatter;0.4715571005706794
122620;Hippocampus;0.5283394100099437
122620;Thalamus;0.6958766743994612
122620;WhiteMatter;0.5861565225148873
123117;Amygdala;0.6833626244874048
123117;GreyMatter;0.5435188215144526
123117;Hippocampus;0.6941932672404402
123117;Thalamus;0.8218765074770863
123117;WhiteMatter;0.695497629101032
123925;Amygdala;0.6555928609294929
123925;GreyMatter;0.5308118532147524
123925;Hippocampus;0.6674468500097523
123925;Thalamus;0.8353489676446875
123925;WhiteMatter;0.6997629241711192
124422;Amygdala;0.5817893903404592
124422;GreyMatter;0.49648097038897193
124422;Hippocampus;0.6092979719188768
124422;Thalamus;0.7235814321599394
124422;WhiteMatter;0.6136719067349095
