SUBJECT;LABEL;DICE
117122;Amygdala;0.5861101367941073
117122;GreyMatter;0.5384087693336653
117122;Hippocampus;0.637571635493419
117122;Thalamus;0.8059136521087027
117122;WhiteMatter;0.6740851244449189
118528;Amygdala;0.6360574366247119
118528;GreyMatter;0.5636649519257253
118528;Hippocampus;0.7180128886942376
118528;Thalamus;0.852974828375286
118528;WhiteMatter;0.6882900223755908
118730;Amygdala;0.7486600028972911
118730;GreyMatter;0.5601962563820344
118730;Hippocampus;0.6246603970741902
118730;Thalamus;0.8229982658613885
118730;WhiteMatter;0.6517991184463657
118932;Amygdala;0.7170652012475865
118932;GreyMatter;0.5791005212536939
118932;Hippocampus;0.7047535979066725
118932;Thalamus;0.8387878787878787
118932;WhiteMatter;0.6829602800315441
120111;Amygdala;0.6285969882212614
120111;GreyMatter;0.5296923961745899
120111;Hippocampus;0.6812804843863879
120111;Thalamus;0.8224581764306439
120111;WhiteMatter;0.6927207194787101
122317;Amygdala;0.7163350300786673
122317;GreyMatter;0.5534822380604972
122317;Hippocampus;0.6557149467838963
122317;Thalamus;0.7836290967226219
122317;WhiteMatter;0.6954358438679145
122620;Amygdala;0.6689723320158103
122620;GreyMatter;0.5288034563055182
122620;Hippocampus;0.7044393921263611
122620;Thalamus;0.8382428586125305
122620;WhiteMatter;0.6458460550585776
123117;Amygdala;0.720517448856799
123117;GreyMatter;0.5624819482735985
123117;Hippocampus;0.7042329760744831
123117;Thalamus;0.852591346888855
123117;WhiteMatter;0.7078845383562998
123925;Amygdala;0.6922544951590595
123925;GreyMatter;0.5451589617048166
123925;Hippocampus;0.7021951693323836
123925;Thalamus;0.8710027669783895
123925;WhiteMatter;0.7151221497144062
124422;Amygdala;0.7545120587765533
124422;GreyMatter;0.5313854003797966
124422;Hippocampus;0.7002818282073275
124422;Thalamus;0.8005887185104053
124422;WhiteMatter;0.653121040384468
