SUBJECT;LABEL;DICE
117122;Amygdala;0.5233223513091729
117122;GreyMatter;0.5051217815701113
117122;Hippocampus;0.6033505154639175
117122;Thalamus;0.7475986998283481
117122;WhiteMatter;0.6302430486290307
118528;Amygdala;0.5760138050043141
118528;GreyMatter;0.5328104076818604
118528;Hippocampus;0.6413449564134496
118528;Thalamus;0.7497018108215564
118528;WhiteMatter;0.6548162890701535
118730;Amygdala;0.7159746251441753
118730;GreyMatter;0.5481914564117409
118730;Hippocampus;0.5739919670335403
118730;Thalamus;0.8085502416764238
118730;WhiteMatter;0.6385805876769908
118932;Amygdala;0.6583703703703704
118932;GreyMatter;0.5659380379711938
118932;Hippocampus;0.6763651922768359
118932;Thalamus;0.8221996222577365
118932;WhiteMatter;0.6672606546152026
120111;Amygdala;0.4704647676161919
120111;GreyMatter;0.4734625983848137
120111;Hippocampus;0.48715313463514903
120111;Thalamus;0.6582782713161139
120111;WhiteMatter;0.6143932485444332
122317;Amygdala;0.18975808985234055
122317;GreyMatter;0.3738552309079549
122317;Hippocampus;0.23623500461396493
122317;Thalamus;0.3976691883050501
122317;WhiteMatter;0.44541581313467643
122620;Amygdala;0.6089806620780072
122620;GreyMatter;0.49948136145588007
122620;Hippocampus;0.6110610700774636
122620;Thalamus;0.7249851880249538
122620;WhiteMatter;0.6029384859128887
123117;Amygdala;0.6762997169670788
123117;GreyMatter;0.5506508629382184
123117;Hippocampus;0.6886910937585322
123117;Thalamus;0.8127098467737013
123117;WhiteMatter;0.6872632723330928
123925;Amygdala;0.6592435489572287
123925;GreyMatter;0.5309842053474993
123925;Hippocampus;0.6245391630554298
123925;Thalamus;0.8000142795944595
123925;WhiteMatter;0.6871926701921318
124422;Amygdala;0.49743095696852924
124422;GreyMatter;0.47474623555820683
124422;Hippocampus;0.5298087042654616
124422;Thalamus;0.6482988937591317
124422;WhiteMatter;0.5708487151693575
